bfs_nr,gebiet_name,indikator_name,indikator_id,indikator_jahr,indikator_value
25,Dachsen,Leerwohnungen Total [Anz.],381,1999,4
25,Dachsen,Leerwohnungen Total [Anz.],381,2000,0
25,Dachsen,Leerwohnungen Total [Anz.],381,2001,0
25,Dachsen,Leerwohnungen Total [Anz.],381,2002,0
25,Dachsen,Leerwohnungen Total [Anz.],381,2003,0
25,Dachsen,Leerwohnungen Total [Anz.],381,2004,0
25,Dachsen,Leerwohnungen Total [Anz.],381,2005,5
25,Dachsen,Leerwohnungen Total [Anz.],381,2006,5
25,Dachsen,Leerwohnungen Total [Anz.],381,2007,7
25,Dachsen,Leerwohnungen Total [Anz.],381,2008,5
25,Dachsen,Leerwohnungen Total [Anz.],381,2009,8
25,Dachsen,Leerwohnungen Total [Anz.],381,2010,9
25,Dachsen,Leerwohnungen Total [Anz.],381,2011,5
25,Dachsen,Leerwohnungen Total [Anz.],381,2012,2
25,Dachsen,Leerwohnungen Total [Anz.],381,2013,21
25,Dachsen,Leerwohnungen Total [Anz.],381,2014,16
25,Dachsen,Leerwohnungen Total [Anz.],381,2015,24
25,Dachsen,Leerwohnungen Total [Anz.],381,2016,29
25,Dachsen,Leerwohnungen Total [Anz.],381,2017,28
25,Dachsen,Leerwohnungen Total [Anz.],381,2018,25
25,Dachsen,Leerwohnungen Total [Anz.],381,2019,10
25,Dachsen,Leerwohnungen Total [Anz.],381,2020,21
25,Dachsen,Leerwohnungen Total [Anz.],381,2021,10
25,Dachsen,Leerwohnungen Total [Anz.],381,2022,7
25,Dachsen,Leerwohnungen Total [Anz.],381,2023,3
26,Dorf,Leerwohnungen Total [Anz.],381,1990,1
26,Dorf,Leerwohnungen Total [Anz.],381,1991,16
26,Dorf,Leerwohnungen Total [Anz.],381,1992,0
26,Dorf,Leerwohnungen Total [Anz.],381,1993,0
26,Dorf,Leerwohnungen Total [Anz.],381,1994,3
26,Dorf,Leerwohnungen Total [Anz.],381,1995,3
26,Dorf,Leerwohnungen Total [Anz.],381,1996,3
26,Dorf,Leerwohnungen Total [Anz.],381,1997,6
26,Dorf,Leerwohnungen Total [Anz.],381,1998,2
26,Dorf,Leerwohnungen Total [Anz.],381,1999,17
26,Dorf,Leerwohnungen Total [Anz.],381,2000,3
26,Dorf,Leerwohnungen Total [Anz.],381,2001,3
26,Dorf,Leerwohnungen Total [Anz.],381,2002,4
26,Dorf,Leerwohnungen Total [Anz.],381,2003,3
26,Dorf,Leerwohnungen Total [Anz.],381,2004,4
26,Dorf,Leerwohnungen Total [Anz.],381,2005,2
26,Dorf,Leerwohnungen Total [Anz.],381,2006,4
26,Dorf,Leerwohnungen Total [Anz.],381,2007,0
26,Dorf,Leerwohnungen Total [Anz.],381,2008,0
26,Dorf,Leerwohnungen Total [Anz.],381,2009,2
26,Dorf,Leerwohnungen Total [Anz.],381,2010,1
26,Dorf,Leerwohnungen Total [Anz.],381,2011,1
26,Dorf,Leerwohnungen Total [Anz.],381,2012,2
26,Dorf,Leerwohnungen Total [Anz.],381,2013,4
26,Dorf,Leerwohnungen Total [Anz.],381,2014,1
26,Dorf,Leerwohnungen Total [Anz.],381,2015,0
26,Dorf,Leerwohnungen Total [Anz.],381,2016,3
26,Dorf,Leerwohnungen Total [Anz.],381,2017,5
26,Dorf,Leerwohnungen Total [Anz.],381,2018,8
26,Dorf,Leerwohnungen Total [Anz.],381,2019,3
26,Dorf,Leerwohnungen Total [Anz.],381,2020,6
26,Dorf,Leerwohnungen Total [Anz.],381,2021,2
26,Dorf,Leerwohnungen Total [Anz.],381,2022,3
26,Dorf,Leerwohnungen Total [Anz.],381,2023,3
27,Feuerthalen,Leerwohnungen Total [Anz.],381,1990,8
27,Feuerthalen,Leerwohnungen Total [Anz.],381,1991,4
27,Feuerthalen,Leerwohnungen Total [Anz.],381,1992,12
27,Feuerthalen,Leerwohnungen Total [Anz.],381,1993,11
27,Feuerthalen,Leerwohnungen Total [Anz.],381,1994,5
27,Feuerthalen,Leerwohnungen Total [Anz.],381,1995,5
27,Feuerthalen,Leerwohnungen Total [Anz.],381,1996,26
27,Feuerthalen,Leerwohnungen Total [Anz.],381,1997,10
27,Feuerthalen,Leerwohnungen Total [Anz.],381,1998,20
27,Feuerthalen,Leerwohnungen Total [Anz.],381,1999,2
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2000,12
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2001,9
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2002,17
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2003,14
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2004,14
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2005,11
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2006,22
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2007,23
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2008,25
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2009,8
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2010,6
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2011,11
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2012,18
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2013,12
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2014,11
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2015,28
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2016,31
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2017,31
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2018,35
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2019,39
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2020,41
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2021,23
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2022,11
27,Feuerthalen,Leerwohnungen Total [Anz.],381,2023,15
28,Flaach,Leerwohnungen Total [Anz.],381,1990,6
28,Flaach,Leerwohnungen Total [Anz.],381,1991,1
28,Flaach,Leerwohnungen Total [Anz.],381,1992,2
28,Flaach,Leerwohnungen Total [Anz.],381,1993,1
28,Flaach,Leerwohnungen Total [Anz.],381,1994,6
28,Flaach,Leerwohnungen Total [Anz.],381,1995,2
28,Flaach,Leerwohnungen Total [Anz.],381,1996,0
28,Flaach,Leerwohnungen Total [Anz.],381,1997,7
28,Flaach,Leerwohnungen Total [Anz.],381,1998,7
28,Flaach,Leerwohnungen Total [Anz.],381,1999,17
28,Flaach,Leerwohnungen Total [Anz.],381,2000,9
28,Flaach,Leerwohnungen Total [Anz.],381,2001,2
28,Flaach,Leerwohnungen Total [Anz.],381,2002,2
28,Flaach,Leerwohnungen Total [Anz.],381,2003,2
28,Flaach,Leerwohnungen Total [Anz.],381,2004,6
28,Flaach,Leerwohnungen Total [Anz.],381,2005,4
28,Flaach,Leerwohnungen Total [Anz.],381,2006,4
28,Flaach,Leerwohnungen Total [Anz.],381,2007,3
28,Flaach,Leerwohnungen Total [Anz.],381,2008,1
28,Flaach,Leerwohnungen Total [Anz.],381,2009,4
28,Flaach,Leerwohnungen Total [Anz.],381,2010,4
28,Flaach,Leerwohnungen Total [Anz.],381,2011,4
28,Flaach,Leerwohnungen Total [Anz.],381,2012,2
28,Flaach,Leerwohnungen Total [Anz.],381,2013,1
28,Flaach,Leerwohnungen Total [Anz.],381,2014,5
28,Flaach,Leerwohnungen Total [Anz.],381,2015,5
28,Flaach,Leerwohnungen Total [Anz.],381,2016,4
28,Flaach,Leerwohnungen Total [Anz.],381,2017,3
28,Flaach,Leerwohnungen Total [Anz.],381,2018,23
28,Flaach,Leerwohnungen Total [Anz.],381,2019,11
28,Flaach,Leerwohnungen Total [Anz.],381,2020,28
28,Flaach,Leerwohnungen Total [Anz.],381,2021,13
28,Flaach,Leerwohnungen Total [Anz.],381,2022,6
28,Flaach,Leerwohnungen Total [Anz.],381,2023,11
29,Flurlingen,Leerwohnungen Total [Anz.],381,1990,3
29,Flurlingen,Leerwohnungen Total [Anz.],381,1991,1
29,Flurlingen,Leerwohnungen Total [Anz.],381,1992,6
29,Flurlingen,Leerwohnungen Total [Anz.],381,1993,3
29,Flurlingen,Leerwohnungen Total [Anz.],381,1994,0
29,Flurlingen,Leerwohnungen Total [Anz.],381,1995,2
29,Flurlingen,Leerwohnungen Total [Anz.],381,1996,8
29,Flurlingen,Leerwohnungen Total [Anz.],381,1997,7
29,Flurlingen,Leerwohnungen Total [Anz.],381,1998,6
29,Flurlingen,Leerwohnungen Total [Anz.],381,1999,9
29,Flurlingen,Leerwohnungen Total [Anz.],381,2000,11
29,Flurlingen,Leerwohnungen Total [Anz.],381,2001,7
29,Flurlingen,Leerwohnungen Total [Anz.],381,2002,6
29,Flurlingen,Leerwohnungen Total [Anz.],381,2003,1
29,Flurlingen,Leerwohnungen Total [Anz.],381,2004,4
29,Flurlingen,Leerwohnungen Total [Anz.],381,2005,4
29,Flurlingen,Leerwohnungen Total [Anz.],381,2006,2
29,Flurlingen,Leerwohnungen Total [Anz.],381,2007,2
29,Flurlingen,Leerwohnungen Total [Anz.],381,2008,2
29,Flurlingen,Leerwohnungen Total [Anz.],381,2009,11
29,Flurlingen,Leerwohnungen Total [Anz.],381,2010,4
29,Flurlingen,Leerwohnungen Total [Anz.],381,2011,4
29,Flurlingen,Leerwohnungen Total [Anz.],381,2012,1
29,Flurlingen,Leerwohnungen Total [Anz.],381,2013,2
29,Flurlingen,Leerwohnungen Total [Anz.],381,2014,2
29,Flurlingen,Leerwohnungen Total [Anz.],381,2015,7
29,Flurlingen,Leerwohnungen Total [Anz.],381,2016,5
29,Flurlingen,Leerwohnungen Total [Anz.],381,2017,2
29,Flurlingen,Leerwohnungen Total [Anz.],381,2018,4
29,Flurlingen,Leerwohnungen Total [Anz.],381,2019,12
29,Flurlingen,Leerwohnungen Total [Anz.],381,2020,10
29,Flurlingen,Leerwohnungen Total [Anz.],381,2021,4
29,Flurlingen,Leerwohnungen Total [Anz.],381,2022,7
29,Flurlingen,Leerwohnungen Total [Anz.],381,2023,5
31,Henggart,Leerwohnungen Total [Anz.],381,1990,0
31,Henggart,Leerwohnungen Total [Anz.],381,1991,10
31,Henggart,Leerwohnungen Total [Anz.],381,1992,14
31,Henggart,Leerwohnungen Total [Anz.],381,1993,0
31,Henggart,Leerwohnungen Total [Anz.],381,1994,15
31,Henggart,Leerwohnungen Total [Anz.],381,1995,22
31,Henggart,Leerwohnungen Total [Anz.],381,1996,10
31,Henggart,Leerwohnungen Total [Anz.],381,1997,8
31,Henggart,Leerwohnungen Total [Anz.],381,1998,8
31,Henggart,Leerwohnungen Total [Anz.],381,1999,14
31,Henggart,Leerwohnungen Total [Anz.],381,2000,10
31,Henggart,Leerwohnungen Total [Anz.],381,2001,14
31,Henggart,Leerwohnungen Total [Anz.],381,2002,10
31,Henggart,Leerwohnungen Total [Anz.],381,2003,11
31,Henggart,Leerwohnungen Total [Anz.],381,2004,6
31,Henggart,Leerwohnungen Total [Anz.],381,2005,0
31,Henggart,Leerwohnungen Total [Anz.],381,2006,2
31,Henggart,Leerwohnungen Total [Anz.],381,2007,4
31,Henggart,Leerwohnungen Total [Anz.],381,2008,5
31,Henggart,Leerwohnungen Total [Anz.],381,2009,2
31,Henggart,Leerwohnungen Total [Anz.],381,2010,5
31,Henggart,Leerwohnungen Total [Anz.],381,2011,3
31,Henggart,Leerwohnungen Total [Anz.],381,2012,5
31,Henggart,Leerwohnungen Total [Anz.],381,2013,3
31,Henggart,Leerwohnungen Total [Anz.],381,2014,3
31,Henggart,Leerwohnungen Total [Anz.],381,2015,8
31,Henggart,Leerwohnungen Total [Anz.],381,2016,4
31,Henggart,Leerwohnungen Total [Anz.],381,2017,3
31,Henggart,Leerwohnungen Total [Anz.],381,2018,3
31,Henggart,Leerwohnungen Total [Anz.],381,2019,3
31,Henggart,Leerwohnungen Total [Anz.],381,2020,9
31,Henggart,Leerwohnungen Total [Anz.],381,2021,10
31,Henggart,Leerwohnungen Total [Anz.],381,2022,9
31,Henggart,Leerwohnungen Total [Anz.],381,2023,9
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,1990,0
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,1991,3
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,1992,7
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,1993,6
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,1994,2
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,1995,3
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,1996,11
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,1997,17
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,1998,21
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,1999,11
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2000,9
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2001,10
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2002,12
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2003,11
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2004,8
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2005,7
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2006,8
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2007,16
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2008,20
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2009,13
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2010,13
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2011,11
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2012,20
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2013,10
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2014,10
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2015,14
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2016,12
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2017,12
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2018,16
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2019,20
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2020,31
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2021,14
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2022,19
33,Kleinandelfingen,Leerwohnungen Total [Anz.],381,2023,15
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,1990,0
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,1991,0
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,1992,2
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,1993,1
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,1994,0
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,1995,0
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,1996,7
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,1997,2
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,1998,4
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,1999,7
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2000,7
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2001,1
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2002,2
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2003,1
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2004,2
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2005,3
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2006,7
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2007,7
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2008,3
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2009,2
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2010,5
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2011,4
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2012,15
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2013,4
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2014,4
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2015,12
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2016,4
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2017,15
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2018,16
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2019,7
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2020,12
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2021,10
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2022,4
34,Laufen-Uhwiesen,Leerwohnungen Total [Anz.],381,2023,6
35,Marthalen,Leerwohnungen Total [Anz.],381,1990,3
35,Marthalen,Leerwohnungen Total [Anz.],381,1991,3
35,Marthalen,Leerwohnungen Total [Anz.],381,1992,4
35,Marthalen,Leerwohnungen Total [Anz.],381,1993,8
35,Marthalen,Leerwohnungen Total [Anz.],381,1994,5
35,Marthalen,Leerwohnungen Total [Anz.],381,1995,4
35,Marthalen,Leerwohnungen Total [Anz.],381,1996,3
35,Marthalen,Leerwohnungen Total [Anz.],381,1997,0
35,Marthalen,Leerwohnungen Total [Anz.],381,1998,1
35,Marthalen,Leerwohnungen Total [Anz.],381,1999,17
35,Marthalen,Leerwohnungen Total [Anz.],381,2000,6
35,Marthalen,Leerwohnungen Total [Anz.],381,2001,7
35,Marthalen,Leerwohnungen Total [Anz.],381,2002,0
35,Marthalen,Leerwohnungen Total [Anz.],381,2003,0
35,Marthalen,Leerwohnungen Total [Anz.],381,2004,3
35,Marthalen,Leerwohnungen Total [Anz.],381,2005,4
35,Marthalen,Leerwohnungen Total [Anz.],381,2006,7
35,Marthalen,Leerwohnungen Total [Anz.],381,2007,14
35,Marthalen,Leerwohnungen Total [Anz.],381,2008,8
35,Marthalen,Leerwohnungen Total [Anz.],381,2009,5
35,Marthalen,Leerwohnungen Total [Anz.],381,2010,12
35,Marthalen,Leerwohnungen Total [Anz.],381,2011,6
35,Marthalen,Leerwohnungen Total [Anz.],381,2012,1
35,Marthalen,Leerwohnungen Total [Anz.],381,2013,4
35,Marthalen,Leerwohnungen Total [Anz.],381,2014,3
35,Marthalen,Leerwohnungen Total [Anz.],381,2015,5
35,Marthalen,Leerwohnungen Total [Anz.],381,2016,5
35,Marthalen,Leerwohnungen Total [Anz.],381,2017,6
35,Marthalen,Leerwohnungen Total [Anz.],381,2018,5
35,Marthalen,Leerwohnungen Total [Anz.],381,2019,6
35,Marthalen,Leerwohnungen Total [Anz.],381,2020,8
35,Marthalen,Leerwohnungen Total [Anz.],381,2021,3
35,Marthalen,Leerwohnungen Total [Anz.],381,2022,2
35,Marthalen,Leerwohnungen Total [Anz.],381,2023,4
37,Ossingen,Leerwohnungen Total [Anz.],381,1990,2
37,Ossingen,Leerwohnungen Total [Anz.],381,1991,10
37,Ossingen,Leerwohnungen Total [Anz.],381,1992,8
37,Ossingen,Leerwohnungen Total [Anz.],381,1993,12
37,Ossingen,Leerwohnungen Total [Anz.],381,1994,6
37,Ossingen,Leerwohnungen Total [Anz.],381,1995,12
37,Ossingen,Leerwohnungen Total [Anz.],381,1996,7
37,Ossingen,Leerwohnungen Total [Anz.],381,1997,10
37,Ossingen,Leerwohnungen Total [Anz.],381,1998,7
37,Ossingen,Leerwohnungen Total [Anz.],381,1999,15
37,Ossingen,Leerwohnungen Total [Anz.],381,2000,10
37,Ossingen,Leerwohnungen Total [Anz.],381,2001,17
37,Ossingen,Leerwohnungen Total [Anz.],381,2002,20
37,Ossingen,Leerwohnungen Total [Anz.],381,2003,14
37,Ossingen,Leerwohnungen Total [Anz.],381,2004,8
37,Ossingen,Leerwohnungen Total [Anz.],381,2005,16
37,Ossingen,Leerwohnungen Total [Anz.],381,2006,15
37,Ossingen,Leerwohnungen Total [Anz.],381,2007,7
37,Ossingen,Leerwohnungen Total [Anz.],381,2008,4
37,Ossingen,Leerwohnungen Total [Anz.],381,2009,6
37,Ossingen,Leerwohnungen Total [Anz.],381,2010,9
37,Ossingen,Leerwohnungen Total [Anz.],381,2011,10
37,Ossingen,Leerwohnungen Total [Anz.],381,2012,12
37,Ossingen,Leerwohnungen Total [Anz.],381,2013,10
37,Ossingen,Leerwohnungen Total [Anz.],381,2014,11
37,Ossingen,Leerwohnungen Total [Anz.],381,2015,37
37,Ossingen,Leerwohnungen Total [Anz.],381,2016,11
37,Ossingen,Leerwohnungen Total [Anz.],381,2017,44
37,Ossingen,Leerwohnungen Total [Anz.],381,2018,26
37,Ossingen,Leerwohnungen Total [Anz.],381,2019,5
37,Ossingen,Leerwohnungen Total [Anz.],381,2020,14
37,Ossingen,Leerwohnungen Total [Anz.],381,2021,15
37,Ossingen,Leerwohnungen Total [Anz.],381,2022,7
37,Ossingen,Leerwohnungen Total [Anz.],381,2023,5
38,Rheinau,Leerwohnungen Total [Anz.],381,1990,7
38,Rheinau,Leerwohnungen Total [Anz.],381,1991,4
38,Rheinau,Leerwohnungen Total [Anz.],381,1992,4
38,Rheinau,Leerwohnungen Total [Anz.],381,1993,4
38,Rheinau,Leerwohnungen Total [Anz.],381,1994,3
38,Rheinau,Leerwohnungen Total [Anz.],381,1995,4
38,Rheinau,Leerwohnungen Total [Anz.],381,1996,9
38,Rheinau,Leerwohnungen Total [Anz.],381,1997,14
38,Rheinau,Leerwohnungen Total [Anz.],381,1998,11
38,Rheinau,Leerwohnungen Total [Anz.],381,1999,8
38,Rheinau,Leerwohnungen Total [Anz.],381,2000,8
38,Rheinau,Leerwohnungen Total [Anz.],381,2001,16
38,Rheinau,Leerwohnungen Total [Anz.],381,2002,4
38,Rheinau,Leerwohnungen Total [Anz.],381,2003,0
38,Rheinau,Leerwohnungen Total [Anz.],381,2004,4
38,Rheinau,Leerwohnungen Total [Anz.],381,2005,2
38,Rheinau,Leerwohnungen Total [Anz.],381,2006,4
38,Rheinau,Leerwohnungen Total [Anz.],381,2007,8
38,Rheinau,Leerwohnungen Total [Anz.],381,2008,5
38,Rheinau,Leerwohnungen Total [Anz.],381,2009,6
38,Rheinau,Leerwohnungen Total [Anz.],381,2010,4
38,Rheinau,Leerwohnungen Total [Anz.],381,2011,7
38,Rheinau,Leerwohnungen Total [Anz.],381,2012,8
38,Rheinau,Leerwohnungen Total [Anz.],381,2013,9
38,Rheinau,Leerwohnungen Total [Anz.],381,2014,8
38,Rheinau,Leerwohnungen Total [Anz.],381,2015,6
38,Rheinau,Leerwohnungen Total [Anz.],381,2016,9
38,Rheinau,Leerwohnungen Total [Anz.],381,2017,9
38,Rheinau,Leerwohnungen Total [Anz.],381,2018,14
38,Rheinau,Leerwohnungen Total [Anz.],381,2019,17
38,Rheinau,Leerwohnungen Total [Anz.],381,2020,15
38,Rheinau,Leerwohnungen Total [Anz.],381,2021,4
38,Rheinau,Leerwohnungen Total [Anz.],381,2022,5
38,Rheinau,Leerwohnungen Total [Anz.],381,2023,14
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,1990,0
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,1991,1
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,1992,0
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,1993,3
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,1994,2
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,1995,2
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,1996,8
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,1997,4
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,1998,5
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,1999,2
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2000,7
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2001,1
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2002,1
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2003,5
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2004,1
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2005,4
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2006,7
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2007,5
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2008,3
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2009,3
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2010,3
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2011,2
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2012,0
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2013,5
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2014,1
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2015,4
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2016,2
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2017,10
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2018,7
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2019,6
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2020,4
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2021,3
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2022,4
39,Thalheim a.d.Th.,Leerwohnungen Total [Anz.],381,2023,3
40,Trüllikon,Leerwohnungen Total [Anz.],381,1990,3
40,Trüllikon,Leerwohnungen Total [Anz.],381,1991,6
40,Trüllikon,Leerwohnungen Total [Anz.],381,1992,4
40,Trüllikon,Leerwohnungen Total [Anz.],381,1993,3
40,Trüllikon,Leerwohnungen Total [Anz.],381,1994,3
40,Trüllikon,Leerwohnungen Total [Anz.],381,1995,12
40,Trüllikon,Leerwohnungen Total [Anz.],381,1996,18
40,Trüllikon,Leerwohnungen Total [Anz.],381,1997,13
40,Trüllikon,Leerwohnungen Total [Anz.],381,1998,10
40,Trüllikon,Leerwohnungen Total [Anz.],381,1999,14
40,Trüllikon,Leerwohnungen Total [Anz.],381,2000,8
40,Trüllikon,Leerwohnungen Total [Anz.],381,2001,15
40,Trüllikon,Leerwohnungen Total [Anz.],381,2002,10
40,Trüllikon,Leerwohnungen Total [Anz.],381,2003,14
40,Trüllikon,Leerwohnungen Total [Anz.],381,2004,10
40,Trüllikon,Leerwohnungen Total [Anz.],381,2005,11
40,Trüllikon,Leerwohnungen Total [Anz.],381,2006,11
40,Trüllikon,Leerwohnungen Total [Anz.],381,2007,10
40,Trüllikon,Leerwohnungen Total [Anz.],381,2008,12
40,Trüllikon,Leerwohnungen Total [Anz.],381,2009,8
40,Trüllikon,Leerwohnungen Total [Anz.],381,2010,10
40,Trüllikon,Leerwohnungen Total [Anz.],381,2011,5
40,Trüllikon,Leerwohnungen Total [Anz.],381,2012,4
40,Trüllikon,Leerwohnungen Total [Anz.],381,2013,10
40,Trüllikon,Leerwohnungen Total [Anz.],381,2014,3
40,Trüllikon,Leerwohnungen Total [Anz.],381,2015,5
40,Trüllikon,Leerwohnungen Total [Anz.],381,2016,7
40,Trüllikon,Leerwohnungen Total [Anz.],381,2017,8
40,Trüllikon,Leerwohnungen Total [Anz.],381,2018,11
40,Trüllikon,Leerwohnungen Total [Anz.],381,2019,8
